name,file,component,dtype,shape,bytes,data_start,data_end,file_data_start,file_data_end,layer,expert,matrix,kind
layers.40.ffn.experts.12.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,679004248,683198552,679179376,683373680,40,12,w3,weight
layers.40.ffn.experts.120.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,683198552,687392856,683373680,687567984,40,120,w1,weight
layers.40.ffn.experts.120.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,687392856,691587160,687567984,691762288,40,120,w2,weight
layers.40.ffn.experts.120.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,691587160,695781464,691762288,695956592,40,120,w3,weight
layers.40.ffn.experts.121.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,695781464,699975768,695956592,700150896,40,121,w1,weight
layers.40.ffn.experts.121.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,699975768,704170072,700150896,704345200,40,121,w2,weight
layers.40.ffn.experts.121.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,704170072,708364376,704345200,708539504,40,121,w3,weight
layers.40.ffn.experts.122.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,708364376,712558680,708539504,712733808,40,122,w1,weight
layers.40.ffn.experts.122.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,712558680,716752984,712733808,716928112,40,122,w2,weight
layers.40.ffn.experts.122.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,716752984,720947288,716928112,721122416,40,122,w3,weight
layers.40.ffn.experts.123.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,720947288,725141592,721122416,725316720,40,123,w1,weight
layers.40.ffn.experts.123.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,725141592,729335896,725316720,729511024,40,123,w2,weight
layers.40.ffn.experts.123.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,729335896,733530200,729511024,733705328,40,123,w3,weight
layers.40.ffn.experts.124.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,733530200,737724504,733705328,737899632,40,124,w1,weight
layers.40.ffn.experts.124.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,737724504,741918808,737899632,742093936,40,124,w2,weight
layers.40.ffn.experts.124.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,741918808,746113112,742093936,746288240,40,124,w3,weight
layers.40.ffn.experts.125.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,746113112,750307416,746288240,750482544,40,125,w1,weight
layers.40.ffn.experts.125.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,750307416,754501720,750482544,754676848,40,125,w2,weight
layers.40.ffn.experts.125.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,754501720,758696024,754676848,758871152,40,125,w3,weight
layers.40.ffn.experts.126.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,758696024,762890328,758871152,763065456,40,126,w1,weight
layers.40.ffn.experts.126.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,762890328,767084632,763065456,767259760,40,126,w2,weight
layers.40.ffn.experts.126.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,767084632,771278936,767259760,771454064,40,126,w3,weight
layers.40.ffn.experts.127.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,771278936,775473240,771454064,775648368,40,127,w1,weight
layers.40.ffn.experts.127.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,775473240,779667544,775648368,779842672,40,127,w2,weight
layers.40.ffn.experts.127.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,779667544,783861848,779842672,784036976,40,127,w3,weight
layers.40.ffn.experts.128.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,783861848,788056152,784036976,788231280,40,128,w1,weight
layers.40.ffn.experts.128.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,788056152,792250456,788231280,792425584,40,128,w2,weight
layers.40.ffn.experts.128.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,792250456,796444760,792425584,796619888,40,128,w3,weight
layers.40.ffn.experts.129.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,796444760,800639064,796619888,800814192,40,129,w1,weight
layers.40.ffn.experts.129.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,800639064,804833368,800814192,805008496,40,129,w2,weight
layers.40.ffn.experts.129.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,804833368,809027672,805008496,809202800,40,129,w3,weight
layers.40.ffn.experts.13.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,809027672,813221976,809202800,813397104,40,13,w1,weight
layers.40.ffn.experts.13.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,813221976,817416280,813397104,817591408,40,13,w2,weight
layers.40.ffn.experts.13.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,817416280,821610584,817591408,821785712,40,13,w3,weight
layers.40.ffn.experts.130.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,821610584,825804888,821785712,825980016,40,130,w1,weight
layers.40.ffn.experts.130.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,825804888,829999192,825980016,830174320,40,130,w2,weight
layers.40.ffn.experts.130.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,829999192,834193496,830174320,834368624,40,130,w3,weight
layers.40.ffn.experts.131.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,834193496,838387800,834368624,838562928,40,131,w1,weight
layers.40.ffn.experts.131.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,838387800,842582104,838562928,842757232,40,131,w2,weight
layers.40.ffn.experts.131.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,842582104,846776408,842757232,846951536,40,131,w3,weight
layers.40.ffn.experts.132.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,846776408,850970712,846951536,851145840,40,132,w1,weight
layers.40.ffn.experts.132.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,850970712,855165016,851145840,855340144,40,132,w2,weight
layers.40.ffn.experts.132.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,855165016,859359320,855340144,859534448,40,132,w3,weight
layers.40.ffn.experts.133.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,859359320,863553624,859534448,863728752,40,133,w1,weight
layers.40.ffn.experts.133.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,863553624,867747928,863728752,867923056,40,133,w2,weight
layers.40.ffn.experts.133.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,867747928,871942232,867923056,872117360,40,133,w3,weight
layers.40.ffn.experts.134.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,871942232,876136536,872117360,876311664,40,134,w1,weight
layers.40.ffn.experts.134.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,876136536,880330840,876311664,880505968,40,134,w2,weight
layers.40.ffn.experts.134.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,880330840,884525144,880505968,884700272,40,134,w3,weight
layers.40.ffn.experts.135.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,884525144,888719448,884700272,888894576,40,135,w1,weight
layers.40.ffn.experts.135.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,888719448,892913752,888894576,893088880,40,135,w2,weight
layers.40.ffn.experts.135.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,892913752,897108056,893088880,897283184,40,135,w3,weight
layers.40.ffn.experts.136.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,897108056,901302360,897283184,901477488,40,136,w1,weight
layers.40.ffn.experts.136.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,901302360,905496664,901477488,905671792,40,136,w2,weight
layers.40.ffn.experts.136.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,905496664,909690968,905671792,909866096,40,136,w3,weight
layers.40.ffn.experts.137.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,909690968,913885272,909866096,914060400,40,137,w1,weight
layers.40.ffn.experts.137.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,913885272,918079576,914060400,918254704,40,137,w2,weight
layers.40.ffn.experts.137.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,918079576,922273880,918254704,922449008,40,137,w3,weight
layers.40.ffn.experts.138.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,922273880,926468184,922449008,926643312,40,138,w1,weight
layers.40.ffn.experts.138.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,926468184,930662488,926643312,930837616,40,138,w2,weight
layers.40.ffn.experts.138.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,930662488,934856792,930837616,935031920,40,138,w3,weight
layers.40.ffn.experts.139.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,934856792,939051096,935031920,939226224,40,139,w1,weight
layers.40.ffn.experts.139.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,939051096,943245400,939226224,943420528,40,139,w2,weight
layers.40.ffn.experts.139.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,943245400,947439704,943420528,947614832,40,139,w3,weight
layers.40.ffn.experts.14.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,947439704,951634008,947614832,951809136,40,14,w1,weight
layers.40.ffn.experts.14.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,951634008,955828312,951809136,956003440,40,14,w2,weight
layers.40.ffn.experts.14.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,955828312,960022616,956003440,960197744,40,14,w3,weight
layers.40.ffn.experts.140.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,960022616,964216920,960197744,964392048,40,140,w1,weight
layers.40.ffn.experts.140.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,964216920,968411224,964392048,968586352,40,140,w2,weight
layers.40.ffn.experts.140.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,968411224,972605528,968586352,972780656,40,140,w3,weight
layers.40.ffn.experts.141.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,972605528,976799832,972780656,976974960,40,141,w1,weight
layers.40.ffn.experts.141.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,976799832,980994136,976974960,981169264,40,141,w2,weight
layers.40.ffn.experts.141.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,980994136,985188440,981169264,985363568,40,141,w3,weight
layers.40.ffn.experts.142.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,985188440,989382744,985363568,989557872,40,142,w1,weight
layers.40.ffn.experts.142.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,989382744,993577048,989557872,993752176,40,142,w2,weight
layers.40.ffn.experts.142.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,993577048,997771352,993752176,997946480,40,142,w3,weight
layers.40.ffn.experts.143.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,997771352,1001965656,997946480,1002140784,40,143,w1,weight
layers.40.ffn.experts.143.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1001965656,1006159960,1002140784,1006335088,40,143,w2,weight
layers.40.ffn.experts.143.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1006159960,1010354264,1006335088,1010529392,40,143,w3,weight
layers.40.ffn.experts.144.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1010354264,1014548568,1010529392,1014723696,40,144,w1,weight
layers.40.ffn.experts.144.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1014548568,1018742872,1014723696,1018918000,40,144,w2,weight
layers.40.ffn.experts.144.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1018742872,1022937176,1018918000,1023112304,40,144,w3,weight
layers.40.ffn.experts.145.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1022937176,1027131480,1023112304,1027306608,40,145,w1,weight
layers.40.ffn.experts.145.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1027131480,1031325784,1027306608,1031500912,40,145,w2,weight
layers.40.ffn.experts.145.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1031325784,1035520088,1031500912,1035695216,40,145,w3,weight
layers.40.ffn.experts.146.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1035520088,1039714392,1035695216,1039889520,40,146,w1,weight
layers.40.ffn.experts.146.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1039714392,1043908696,1039889520,1044083824,40,146,w2,weight
layers.40.ffn.experts.146.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1043908696,1048103000,1044083824,1048278128,40,146,w3,weight
layers.40.ffn.experts.147.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1048103000,1052297304,1048278128,1052472432,40,147,w1,weight
layers.40.ffn.experts.147.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1052297304,1056491608,1052472432,1056666736,40,147,w2,weight
layers.40.ffn.experts.147.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1056491608,1060685912,1056666736,1060861040,40,147,w3,weight
layers.40.ffn.experts.148.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1060685912,1064880216,1060861040,1065055344,40,148,w1,weight
layers.40.ffn.experts.148.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1064880216,1069074520,1065055344,1069249648,40,148,w2,weight
layers.40.ffn.experts.148.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1069074520,1073268824,1069249648,1073443952,40,148,w3,weight
layers.40.ffn.experts.149.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1073268824,1077463128,1073443952,1077638256,40,149,w1,weight
layers.40.ffn.experts.149.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1077463128,1081657432,1077638256,1081832560,40,149,w2,weight
layers.40.ffn.experts.149.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1081657432,1085851736,1081832560,1086026864,40,149,w3,weight
layers.40.ffn.experts.15.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1085851736,1090046040,1086026864,1090221168,40,15,w1,weight
layers.40.ffn.experts.15.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1090046040,1094240344,1090221168,1094415472,40,15,w2,weight
layers.40.ffn.experts.15.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1094240344,1098434648,1094415472,1098609776,40,15,w3,weight
layers.40.ffn.experts.150.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,1098434648,1102628952,1098609776,1102804080,40,150,w1,weight
layers.40.ffn.experts.150.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,1102628952,1106823256,1102804080,1106998384,40,150,w2,weight
